id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
64,2018-01-18 09:48:50.554636,,,,,,f,,22,65,5,30,5,2018-01-18 09:48:50.580403,received
67,2018-01-18 09:48:59.506241,,,,,,f,,3,68,3,11,3,,pending
68,2018-01-18 09:48:59.509501,,,,,,f,,9,68,3,17,3,,pending
65,2018-01-18 09:48:59.439838,,,,,,f,,23,67,3,31,3,2018-01-18 09:48:59.521027,received
66,2018-01-18 09:48:59.50168,,,,,,f,,23,68,3,31,3,2018-01-18 09:48:59.521082,received
70,2018-01-18 09:49:08.763444,,,,,,f,,8,71,4,16,4,,pending
71,2018-01-18 09:49:08.765033,,,,,,f,,14,71,4,22,4,,pending
69,2018-01-18 09:49:08.693782,,,,,,f,,24,70,4,32,4,2018-01-18 09:49:08.772568,received
72,2018-01-18 09:49:08.766306,,,,,,f,,24,71,4,32,4,2018-01-18 09:49:08.772611,received
74,2018-01-18 09:56:58.768743,,,,,,f,,3,74,3,11,3,,pending
76,2018-01-18 09:56:58.775575,,,,,,f,,23,74,3,31,3,,pending
77,2018-01-18 09:56:58.777343,,,,,,f,,9,74,3,17,3,,pending
73,2018-01-18 09:56:58.675973,,,,,,f,,25,73,3,33,3,2018-01-18 09:56:58.79401,received
75,2018-01-18 09:56:58.774137,,,,,,f,,25,74,3,33,3,2018-01-18 09:56:58.794076,received
79,2018-01-18 09:57:46.791918,,,,,,f,,14,77,4,22,4,,pending
81,2018-01-18 09:57:46.808892,,,,,,f,,8,77,4,16,4,,pending
82,2018-01-18 09:57:46.81422,,,,,,f,,24,77,4,32,4,,pending
78,2018-01-18 09:57:46.621474,,,,,,f,,26,76,4,34,4,2018-01-18 09:57:46.827151,received
80,2018-01-18 09:57:46.807134,,,,,,f,,26,77,4,34,4,2018-01-18 09:57:46.827207,received
84,2018-01-18 09:58:02.558836,,,,,,f,,11,80,6,19,6,,pending
86,2018-01-18 09:58:02.566,,,,,,f,,6,80,6,14,6,,pending
87,2018-01-18 09:58:02.570178,,,,,,f,,19,80,6,27,6,,pending
83,2018-01-18 09:58:02.506358,,,,,,f,,27,79,6,35,6,2018-01-18 09:58:02.582451,received
85,2018-01-18 09:58:02.562235,,,,,,f,,27,80,6,35,6,2018-01-18 09:58:02.582502,received
89,2018-01-18 09:58:09.079432,,,,,,f,,1,83,8,9,8,,pending
90,2018-01-18 09:58:09.084415,,,,,,f,,20,83,8,28,8,,pending
92,2018-01-18 09:58:09.088224,,,,,,f,,13,83,8,21,8,,pending
88,2018-01-18 09:58:09.046444,,,,,,f,,28,82,8,36,8,2018-01-18 09:58:09.094106,received
91,2018-01-18 09:58:09.086483,,,,,,f,,28,83,8,36,8,2018-01-18 09:58:09.094148,received
119,2018-01-18 10:09:06.745566,,,,,,f,,36,6,10,44,5,2018-01-18 10:09:06.792138,received
94,2018-01-18 09:58:15.890687,,,,,,f,,15,86,1,23,1,,pending
95,2018-01-18 09:58:15.892731,,,,,,f,,4,86,1,12,1,,pending
120,2018-01-18 10:09:06.786058,,,,,,f,,36,6,10,44,5,2018-01-18 10:09:06.792192,received
97,2018-01-18 09:58:15.896174,,,,,,f,,17,86,1,25,1,,pending
93,2018-01-18 09:58:15.856117,,,,,,f,,29,85,1,37,1,2018-01-18 09:58:15.900851,received
96,2018-01-18 09:58:15.89441,,,,,,f,,29,86,1,37,1,2018-01-18 09:58:15.900881,received
100,2018-01-18 09:58:21.298206,,,,,,f,,2,89,5,10,5,,pending
101,2018-01-18 09:58:21.299791,,,,,,f,,12,89,5,20,5,,pending
102,2018-01-18 09:58:21.301418,,,,,,f,,22,89,5,30,5,,pending
98,2018-01-18 09:58:21.256774,,,,,,f,,30,88,5,38,5,2018-01-18 09:58:21.309054,received
99,2018-01-18 09:58:21.296185,,,,,,f,,30,89,5,38,5,2018-01-18 09:58:21.309105,received
121,2018-01-18 10:10:02.501312,,,,,,f,,37,27,17,45,3,2018-01-18 10:10:02.596731,received
104,2018-01-18 09:58:26.183742,,,,,,f,,7,92,2,15,2,,pending
122,2018-01-18 10:10:02.572243,,,,,,f,,37,27,17,45,3,2018-01-18 10:10:02.596796,received
106,2018-01-18 09:58:26.186969,,,,,,f,,10,92,2,18,2,,pending
107,2018-01-18 09:58:26.188384,,,,,,f,,21,92,2,29,2,,pending
103,2018-01-18 09:58:26.153508,,,,,,f,,31,91,2,39,2,2018-01-18 09:58:26.192876,received
105,2018-01-18 09:58:26.18551,,,,,,f,,31,92,2,39,2,2018-01-18 09:58:26.192906,received
109,2018-01-18 09:58:34.397746,,,,,,f,,18,95,7,26,7,,pending
111,2018-01-18 09:58:34.406532,,,,,,f,,5,95,7,13,7,,pending
112,2018-01-18 09:58:34.408041,,,,,,f,,16,95,7,24,7,,pending
108,2018-01-18 09:58:34.301469,,,,,,f,,32,94,7,40,7,2018-01-18 09:58:34.429455,received
110,2018-01-18 09:58:34.402283,,,,,,f,,32,95,7,40,7,2018-01-18 09:58:34.429529,received
123,2018-01-18 10:11:09.218369,,,,,,f,,38,81,35,46,6,2018-01-18 10:11:09.269625,received
124,2018-01-18 10:11:09.261305,,,,,,f,,38,81,35,46,6,2018-01-18 10:11:09.269686,received
113,2018-01-18 10:04:36.049315,,,,,,f,,33,42,22,41,4,2018-01-18 10:04:36.076171,received
114,2018-01-18 10:04:36.071347,,,,,,f,,33,42,22,41,4,2018-01-18 10:04:36.076205,received
115,2018-01-18 10:06:20.884902,,,,,,f,,34,54,26,42,7,2018-01-18 10:06:20.918153,received
116,2018-01-18 10:06:20.912311,,,,,,f,,34,54,26,42,7,2018-01-18 10:06:20.918203,received
125,2018-01-18 10:12:10.432378,,,,,,f,,39,60,28,47,8,2018-01-18 10:12:10.483061,received
126,2018-01-18 10:12:10.476047,,,,,,f,,39,60,28,47,8,2018-01-18 10:12:10.483112,received
117,2018-01-18 10:07:49.356713,,,,,,f,,35,45,23,43,1,2018-01-18 10:07:49.388551,received
118,2018-01-18 10:07:49.383139,,,,,,f,,35,45,23,43,1,2018-01-18 10:07:49.388601,received
