id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,vector_id,info_id,origin_id,destination_id,network_id,receive_time,status
63,2018-01-25 16:29:34.357297,,,,,,f,,22,65,8,30,8,2018-01-25 16:29:34.366109,received
67,2018-01-25 16:29:46.759017,,,,,,f,,8,68,6,16,6,,pending
68,2018-01-25 16:29:46.760382,,,,,,f,,15,68,6,23,6,,pending
65,2018-01-25 16:29:46.725586,,,,,,f,,23,67,6,31,6,2018-01-25 16:29:46.765642,received
66,2018-01-25 16:29:46.757463,,,,,,f,,23,68,6,31,6,2018-01-25 16:29:46.765678,received
70,2018-01-25 16:30:01.084003,,,,,,f,,16,71,7,24,7,,pending
71,2018-01-25 16:30:01.085549,,,,,,f,,7,71,7,15,7,,pending
69,2018-01-25 16:30:01.045719,,,,,,f,,24,70,7,32,7,2018-01-25 16:30:01.091035,received
72,2018-01-25 16:30:01.086833,,,,,,f,,24,71,7,32,7,2018-01-25 16:30:01.091105,received
74,2018-01-25 17:21:08.168878,,,,,,f,,9,74,1,17,1,,pending
76,2018-01-25 17:21:08.171925,,,,,,f,,17,74,1,25,1,,pending
77,2018-01-25 17:21:08.173575,,,,,,f,,1,74,1,9,1,,pending
73,2018-01-25 17:21:08.135845,,,,,,f,,25,73,1,33,1,2018-01-25 17:21:08.177188,received
75,2018-01-25 17:21:08.17034,,,,,,f,,25,74,1,33,1,2018-01-25 17:21:08.177219,received
80,2018-01-25 17:21:43.823292,,,,,,f,,10,77,2,18,2,,pending
81,2018-01-25 17:21:43.824324,,,,,,f,,2,77,2,10,2,,pending
82,2018-01-25 17:21:43.825317,,,,,,f,,18,77,2,26,2,,pending
78,2018-01-25 17:21:43.794809,,,,,,f,,26,76,2,34,2,2018-01-25 17:21:43.830408,received
79,2018-01-25 17:21:43.821974,,,,,,f,,26,77,2,34,2,2018-01-25 17:21:43.830503,received
84,2018-01-25 17:22:02.121791,,,,,,f,,11,80,3,19,3,,pending
86,2018-01-25 17:22:02.124828,,,,,,f,,3,80,3,11,3,,pending
87,2018-01-25 17:22:02.12624,,,,,,f,,19,80,3,27,3,,pending
83,2018-01-25 17:22:02.08301,,,,,,f,,27,79,3,35,3,2018-01-25 17:22:02.131611,received
85,2018-01-25 17:22:02.123492,,,,,,f,,27,80,3,35,3,2018-01-25 17:22:02.131655,received
89,2018-01-25 17:22:25.186669,,,,,,f,,20,83,4,28,4,,pending
91,2018-01-25 17:22:25.197535,,,,,,f,,4,83,4,12,4,,pending
92,2018-01-25 17:22:25.19892,,,,,,f,,12,83,4,20,4,,pending
88,2018-01-25 17:22:25.086865,,,,,,f,,28,82,4,36,4,2018-01-25 17:22:25.222514,received
90,2018-01-25 17:22:25.191913,,,,,,f,,28,83,4,36,4,2018-01-25 17:22:25.222559,received
161,2018-01-25 18:23:21.087638,,,,,,f,,41,3,9,49,1,2018-01-25 18:23:21.145699,received
162,2018-01-25 18:23:21.133417,,,,,,f,,41,3,9,49,1,2018-01-25 18:23:21.145776,received
95,2018-01-25 17:22:44.436863,,,,,,f,,6,86,8,14,8,,pending
96,2018-01-25 17:22:44.438082,,,,,,f,,14,86,8,22,8,,pending
97,2018-01-25 17:22:44.439392,,,,,,f,,22,86,8,30,8,,pending
93,2018-01-25 17:22:44.408209,,,,,,f,,29,85,8,37,8,2018-01-25 17:22:44.444309,received
94,2018-01-25 17:22:44.435436,,,,,,f,,29,86,8,37,8,2018-01-25 17:22:44.444368,received
286,2018-01-25 22:08:50.232504,,,,,,f,,95,135,63,103,7,2018-01-25 22:08:50.254884,received
99,2018-01-25 17:23:10.858655,,,,,,f,,16,89,7,24,7,,pending
101,2018-01-25 17:23:10.861749,,,,,,f,,7,89,7,15,7,,pending
102,2018-01-25 17:23:10.863133,,,,,,f,,24,89,7,32,7,,pending
98,2018-01-25 17:23:10.815155,,,,,,f,,30,88,7,38,7,2018-01-25 17:23:10.869595,received
100,2018-01-25 17:23:10.860289,,,,,,f,,30,89,7,38,7,2018-01-25 17:23:10.869659,received
163,2018-01-25 18:23:35.712166,,,,,,f,,42,78,34,50,2,2018-01-25 18:23:35.736986,received
104,2018-01-25 17:23:28.643508,,,,,,f,,8,92,6,16,6,,pending
105,2018-01-25 17:23:28.644981,,,,,,f,,23,92,6,31,6,,pending
164,2018-01-25 18:23:35.7329,,,,,,f,,42,78,34,50,2,2018-01-25 18:23:35.737024,received
107,2018-01-25 17:23:28.647489,,,,,,f,,15,92,6,23,6,,pending
103,2018-01-25 17:23:28.616433,,,,,,f,,31,91,6,39,6,2018-01-25 17:23:28.652685,received
106,2018-01-25 17:23:28.646282,,,,,,f,,31,92,6,39,6,2018-01-25 17:23:28.652719,received
109,2018-01-25 17:23:43.904,,,,,,f,,5,95,5,13,5,,pending
110,2018-01-25 17:23:43.905846,,,,,,f,,21,95,5,29,5,,pending
112,2018-01-25 17:23:43.909134,,,,,,f,,13,95,5,21,5,,pending
108,2018-01-25 17:23:43.837521,,,,,,f,,32,94,5,40,5,2018-01-25 17:23:43.927294,received
111,2018-01-25 17:23:43.90736,,,,,,f,,32,95,5,40,5,2018-01-25 17:23:43.927357,received
165,2018-01-25 18:23:53.254291,,,,,,f,,43,57,27,51,3,2018-01-25 18:23:53.280556,received
166,2018-01-25 18:23:53.276538,,,,,,f,,43,57,27,51,3,2018-01-25 18:23:53.280591,received
115,2018-01-25 17:53:42.813301,,,,,,f,,9,98,1,17,1,,pending
116,2018-01-25 17:53:42.815345,,,,,,f,,25,98,1,33,1,,pending
117,2018-01-25 17:53:42.821559,,,,,,f,,1,98,1,9,1,,pending
118,2018-01-25 17:53:42.82564,,,,,,f,,17,98,1,25,1,,pending
113,2018-01-25 17:53:42.671268,,,,,,f,,33,97,1,41,1,2018-01-25 17:53:42.837627,received
114,2018-01-25 17:53:42.809456,,,,,,f,,33,98,1,41,1,2018-01-25 17:53:42.837704,received
120,2018-01-25 17:54:11.784651,,,,,,f,,26,101,2,34,2,,pending
121,2018-01-25 17:54:11.786099,,,,,,f,,18,101,2,26,2,,pending
123,2018-01-25 17:54:11.789131,,,,,,f,,2,101,2,10,2,,pending
124,2018-01-25 17:54:11.790581,,,,,,f,,10,101,2,18,2,,pending
119,2018-01-25 17:54:11.756906,,,,,,f,,34,100,2,42,2,2018-01-25 17:54:11.79551,received
122,2018-01-25 17:54:11.787579,,,,,,f,,34,101,2,42,2,2018-01-25 17:54:11.795545,received
167,2018-01-25 18:24:03.423266,,,,,,f,,44,12,12,52,4,2018-01-25 18:24:03.450952,received
126,2018-01-25 17:54:26.333588,,,,,,f,,19,104,3,27,3,,pending
127,2018-01-25 17:54:26.335278,,,,,,f,,27,104,3,35,3,,pending
168,2018-01-25 18:24:03.446685,,,,,,f,,44,12,12,52,4,2018-01-25 18:24:03.450989,received
129,2018-01-25 17:54:26.338259,,,,,,f,,3,104,3,11,3,,pending
130,2018-01-25 17:54:26.339979,,,,,,f,,11,104,3,19,3,,pending
125,2018-01-25 17:54:26.298357,,,,,,f,,35,103,3,43,3,2018-01-25 17:54:26.34817,received
128,2018-01-25 17:54:26.336691,,,,,,f,,35,104,3,43,3,2018-01-25 17:54:26.348232,received
133,2018-01-25 17:54:34.162615,,,,,,f,,12,107,4,20,4,,pending
134,2018-01-25 17:54:34.165181,,,,,,f,,28,107,4,36,4,,pending
135,2018-01-25 17:54:34.166797,,,,,,f,,4,107,4,12,4,,pending
136,2018-01-25 17:54:34.168384,,,,,,f,,20,107,4,28,4,,pending
131,2018-01-25 17:54:34.100527,,,,,,f,,36,106,4,44,4,2018-01-25 17:54:34.178333,received
132,2018-01-25 17:54:34.158214,,,,,,f,,36,107,4,44,4,2018-01-25 17:54:34.178397,received
169,2018-01-25 18:24:10.18234,,,,,,f,,45,114,46,53,5,2018-01-25 18:24:10.214955,received
138,2018-01-25 17:54:44.472161,,,,,,f,,30,110,7,38,7,,pending
139,2018-01-25 17:54:44.473853,,,,,,f,,16,110,7,24,7,,pending
170,2018-01-25 18:24:10.210786,,,,,,f,,45,114,46,53,5,2018-01-25 18:24:10.215019,received
141,2018-01-25 17:54:44.481288,,,,,,f,,7,110,7,15,7,,pending
142,2018-01-25 17:54:44.485325,,,,,,f,,24,110,7,32,7,,pending
137,2018-01-25 17:54:44.435761,,,,,,f,,37,109,7,45,7,2018-01-25 17:54:44.492558,received
140,2018-01-25 17:54:44.47539,,,,,,f,,37,110,7,45,7,2018-01-25 17:54:44.49262,received
144,2018-01-25 17:54:59.373425,,,,,,f,,13,113,5,21,5,,pending
145,2018-01-25 17:54:59.375943,,,,,,f,,32,113,5,40,5,,pending
147,2018-01-25 17:54:59.379162,,,,,,f,,5,113,5,13,5,,pending
148,2018-01-25 17:54:59.380809,,,,,,f,,21,113,5,29,5,,pending
143,2018-01-25 17:54:59.33659,,,,,,f,,38,112,5,46,5,2018-01-25 17:54:59.386727,received
146,2018-01-25 17:54:59.377697,,,,,,f,,38,113,5,46,5,2018-01-25 17:54:59.386763,received
171,2018-01-25 18:24:22.280442,,,,,,f,,46,18,14,54,8,2018-01-25 18:24:22.317405,received
172,2018-01-25 18:24:22.310374,,,,,,f,,46,18,14,54,8,2018-01-25 18:24:22.317483,received
151,2018-01-25 17:55:11.225431,,,,,,f,,8,116,6,16,6,,pending
152,2018-01-25 17:55:11.22718,,,,,,f,,15,116,6,23,6,,pending
153,2018-01-25 17:55:11.228922,,,,,,f,,31,116,6,39,6,,pending
154,2018-01-25 17:55:11.230419,,,,,,f,,23,116,6,31,6,,pending
149,2018-01-25 17:55:11.163742,,,,,,f,,39,115,6,47,6,2018-01-25 17:55:11.248008,received
150,2018-01-25 17:55:11.220597,,,,,,f,,39,116,6,47,6,2018-01-25 17:55:11.248083,received
156,2018-01-25 17:55:26.470909,,,,,,f,,22,119,8,30,8,,pending
157,2018-01-25 17:55:26.472393,,,,,,f,,29,119,8,37,8,,pending
158,2018-01-25 17:55:26.475958,,,,,,f,,6,119,8,14,8,,pending
160,2018-01-25 17:55:26.478704,,,,,,f,,14,119,8,22,8,,pending
155,2018-01-25 17:55:26.434537,,,,,,f,,40,118,8,48,8,2018-01-25 17:55:26.485768,received
159,2018-01-25 17:55:26.477274,,,,,,f,,40,119,8,48,8,2018-01-25 17:55:26.485827,received
173,2018-01-25 18:24:33.233814,,,,,,f,,47,45,23,55,6,2018-01-25 18:24:33.256433,received
174,2018-01-25 18:24:33.252119,,,,,,f,,47,45,23,55,6,2018-01-25 18:24:33.256486,received
175,2018-01-25 18:24:42.235755,,,,,,f,,48,48,24,56,7,2018-01-25 18:24:42.262931,received
176,2018-01-25 18:24:42.258638,,,,,,f,,48,48,24,56,7,2018-01-25 18:24:42.26298,received
178,2018-01-25 18:27:21.421867,,,,,,f,,41,3,9,49,1,,pending
177,2018-01-25 18:27:21.405009,,,,,,f,,49,3,9,57,1,2018-01-25 18:27:21.426513,received
179,2018-01-25 18:27:21.42314,,,,,,f,,49,3,9,57,1,2018-01-25 18:27:21.426545,received
287,2018-01-25 22:08:50.250605,,,,,,f,,95,135,63,103,7,2018-01-25 22:08:50.254916,received
466,2018-01-26 04:35:16.709868,,,,,,f,,168,239,167,176,8,2018-01-26 04:35:16.73152,received
305,2018-01-25 22:55:28.273451,,,,,,f,,103,125,53,111,5,2018-01-25 22:55:28.303242,received
306,2018-01-25 22:55:28.298869,,,,,,f,,103,125,53,111,5,2018-01-25 22:55:28.303295,received
467,2018-01-26 04:35:16.727769,,,,,,f,,168,239,167,176,8,2018-01-26 04:35:16.731574,received
676,2018-01-26 14:34:24.277455,,,,,,f,,241,289,217,249,1,,pending
319,2018-01-25 23:03:21.72953,,,,,,f,,108,156,84,116,4,2018-01-25 23:03:21.752286,received
320,2018-01-25 23:03:21.748221,,,,,,f,,108,156,84,116,4,2018-01-25 23:03:21.752318,received
674,2018-01-26 14:34:24.248023,,,,,,f,,257,289,217,265,1,2018-01-26 14:34:24.283041,received
324,2018-01-25 23:04:18.208677,,,,,,f,,101,160,88,109,6,,pending
476,2018-01-26 05:03:01.173991,,,,,,f,,173,229,157,181,6,2018-01-26 05:03:01.193313,received
326,2018-01-25 23:04:18.21215,,,,,,f,,94,160,88,102,6,,pending
323,2018-01-25 23:04:18.17852,,,,,,f,,110,160,88,118,6,2018-01-25 23:04:18.218084,received
325,2018-01-25 23:04:18.210413,,,,,,f,,110,160,88,118,6,2018-01-25 23:04:18.218145,received
477,2018-01-26 05:03:01.189839,,,,,,f,,173,229,157,181,6,2018-01-26 05:03:01.193345,received
675,2018-01-26 14:34:24.275884,,,,,,f,,257,289,217,265,1,2018-01-26 14:34:24.283079,received
332,2018-01-26 01:48:44.404692,,,,,,f,,113,121,49,121,1,2018-01-26 01:48:44.426073,received
333,2018-01-26 01:48:44.422108,,,,,,f,,113,121,49,121,1,2018-01-26 01:48:44.426104,received
681,2018-01-26 14:37:05.71661,,,,,,f,,260,300,228,268,4,2018-01-26 14:37:05.736847,received
490,2018-01-26 06:35:57.54885,,,,,,f,,179,219,147,187,3,2018-01-26 06:35:57.568763,received
339,2018-01-26 01:50:40.929828,,,,,,f,,99,155,83,107,3,,pending
340,2018-01-26 01:50:40.931214,,,,,,f,,107,155,83,115,3,,pending
337,2018-01-26 01:50:40.908416,,,,,,f,,115,155,83,123,3,2018-01-26 01:50:40.935422,received
338,2018-01-26 01:50:40.928035,,,,,,f,,115,155,83,123,3,2018-01-26 01:50:40.935466,received
491,2018-01-26 06:35:57.565227,,,,,,f,,179,219,147,187,3,2018-01-26 06:35:57.568795,received
682,2018-01-26 14:37:05.733026,,,,,,f,,260,300,228,268,4,2018-01-26 14:37:05.736881,received
355,2018-01-26 01:55:55.277528,,,,,,f,,120,150,78,128,8,2018-01-26 01:55:55.305737,received
356,2018-01-26 01:55:55.300095,,,,,,f,,120,150,78,128,8,2018-01-26 01:55:55.305787,received
683,2018-01-26 14:37:34.234224,,,,,,f,,261,319,247,269,6,2018-01-26 14:37:34.265736,received
516,2018-01-26 06:49:11.146511,,,,,,f,,189,214,142,197,6,2018-01-26 06:49:11.167354,received
363,2018-01-26 02:04:38.696327,,,,,,f,,124,164,92,132,4,2018-01-26 02:04:38.718077,received
364,2018-01-26 02:04:38.714014,,,,,,f,,124,164,92,132,4,2018-01-26 02:04:38.718108,received
517,2018-01-26 06:49:11.16369,,,,,,f,,189,214,142,197,6,2018-01-26 06:49:11.167387,received
684,2018-01-26 14:37:34.256394,,,,,,f,,261,319,247,269,6,2018-01-26 14:37:34.265767,received
377,2018-01-26 03:33:26.015584,,,,,,f,,131,171,99,139,3,2018-01-26 03:33:26.036957,received
