id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
66,2018-01-21 14:01:38.823421,,,,,,f,,participant,66,3MHW492WW16B1UTHEE9AMTQFE5QVMK,66:3MHW492WW16B1UTHEE9AMTQFE5QVMK,3KWGG5KP6JVCF1PNXV938H65VU6MCO,live,2018-01-21 14:14:18.53932,1.8,0,approved
159,2018-01-23 18:18:13.148048,,,,,,f,,participant,159,3SUWZRL0MZ6SAGM3W8DJXT57OEEE61,159:3SUWZRL0MZ6SAGM3W8DJXT57OEEE61,3JVP4ZJHDPL6PQ4G00IRLNXN5X10I7,live,2018-01-23 18:25:56.550989,1.8,0,approved
97,2018-01-22 06:28:12.504833,,,,,,f,,participant,97,3PWWM24LHTRNJETBW3FGF6S9X3H286,97:3PWWM24LHTRNJETBW3FGF6S9X3H286,3TRB893CSJ36BAY5VB3XFQUUYXB7GG,live,2018-01-22 06:35:50.154004,1.8,0,approved
67,2018-01-21 14:44:22.661193,,,,,,f,,participant,67,3QUO65DNQVHZOIPTM4EIIBD1VYYOU5,67:3QUO65DNQVHZOIPTM4EIIBD1VYYOU5,367O8HRHKG1CISPDODZ71STNV67S4T,live,2018-01-21 14:53:17.099646,1.8,0,approved
123,2018-01-22 19:19:06.668179,,,,,,f,,participant,123,3SBEHTYCWOW695YVYAY21ZNSFG2IY0,123:3SBEHTYCWOW695YVYAY21ZNSFG2IY0,3QD8LUVX4XR2ASFCWSO45SGTAI85XP,live,2018-01-22 19:27:49.549269,1.8,0,approved
91,2018-01-22 03:09:11.399646,,,,,,f,,participant,91,3JV9LGBJWU7GJ0OY2ZP1EWCAMRFOG3,91:3JV9LGBJWU7GJ0OY2ZP1EWCAMRFOG3,3X55NP42EO9UN4QHWIQUWIW6UMBP3W,live,2018-01-22 03:16:20.555857,1.8,0,approved
70,2018-01-21 15:29:45.523009,,,,,,f,,participant,70,3ZGVPD4G6UAWN9OBO8ZPTDY3WOXZTU,70:3ZGVPD4G6UAWN9OBO8ZPTDY3WOXZTU,3H6W48L9F4IRE2S5621W1F73SFZWP3,live,2018-01-21 15:35:18.623977,1.8,0,approved
162,2018-01-23 21:43:43.2649,,,,,,f,,participant,162,33PPO7FECW83BU342EBOOEDRXTSIDQ,162:33PPO7FECW83BU342EBOOEDRXTSIDQ,3R0WOCG21M25X10A6TV0JX5HTHYUD3,live,2018-01-23 21:48:07.281507,1.8,0,approved
73,2018-01-21 16:32:36.645273,,,,,,f,,participant,73,3EA3QWIZ4JOASJZ1O4B3TIVD0BZITK,73:3EA3QWIZ4JOASJZ1O4B3TIVD0BZITK,324N5FAHSX4DOMVK30RSJW2QRWTKVI,live,2018-01-21 16:36:54.257514,1.8,0,approved
77,2018-01-21 18:44:45.028777,,,,,,f,,participant,77,3OJSZ2ATDTPBIX7F4HP8ZDZQ6SA57T,77:3OJSZ2ATDTPBIX7F4HP8ZDZQ6SA57T,3W0XM68YZPOX2AFMWM73C8VA2SN1KB,live,2018-01-21 19:41:44.07002,,,abandoned
