id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,max_size,full,role
1,2018-01-26 11:25:44.709961,10,5,,,,f,,particle_network,51,t,practice
2,2018-01-26 11:25:44.711795,10,5,,,,f,,particle_network,51,t,practice
3,2018-01-26 11:25:44.713109,10,5,,,,f,,particle_network,51,t,practice
4,2018-01-26 11:25:44.714382,10,5,,,,f,,particle_network,51,t,practice
8,2018-01-26 11:25:44.719707,10,5,,,,f,,particle_network,51,t,experiment
7,2018-01-26 11:25:44.718453,10,5,,,,f,,particle_network,51,t,experiment
6,2018-01-26 11:25:44.71716,10,5,,,,f,,particle_network,51,t,experiment
5,2018-01-26 11:25:44.715806,10,5,,,,f,,particle_network,51,t,experiment
