id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,assignment_id,event_type
113,2018-01-27 15:59:38.432163,,,,,,f,,3DPNQGW4LM8AIEPA7216O7TGBYD46W,AssignmentSubmitted
114,2018-01-27 15:59:42.711493,,,,,,f,,34BBWHLWHB42K03VJ9GEG22C4I7WI4,AssignmentAccepted
115,2018-01-27 16:04:41.010514,,,,,,f,,34BBWHLWHB42K03VJ9GEG22C4I7WI4,AssignmentReturned
116,2018-01-27 16:05:06.923579,,,,,,f,,3FE2ERCCZY1MWDHX5IFO85Q2NU3POX,AssignmentAccepted
117,2018-01-27 16:47:48.681557,,,,,,f,,3FE2ERCCZY1MWDHX5IFO85Q2NU3POX,AssignmentSubmitted
118,2018-01-27 16:47:53.553717,,,,,,f,,3EA3QWIZ4JOASJZ1O4B3TIVD0ORIT2,AssignmentAccepted
119,2018-01-27 17:14:35.425288,,,,,,f,,3EA3QWIZ4JOASJZ1O4B3TIVD0ORIT2,AssignmentSubmitted
120,2018-01-27 17:14:45.741152,,,,,,f,,3TR2532VIQN0LW8VA9OAU9IZTV6J65,AssignmentAccepted
121,2018-01-27 18:15:08.068842,,,,,,f,,3TR2532VIQN0LW8VA9OAU9IZTV6J65,AssignmentAbandoned
122,2018-01-27 18:15:49.461326,,,,,,f,,3M23Y66PO30TKZRLX3XOMA9MPEL6SA,AssignmentAccepted
123,2018-01-27 18:50:41.120854,,,,,,f,,3M23Y66PO30TKZRLX3XOMA9MPEL6SA,AssignmentSubmitted
124,2018-01-27 18:50:53.179985,,,,,,f,,32ZKVD547GGV6UN13FDVPIN2BZZ3B2,AssignmentAccepted
125,2018-01-27 19:18:18.752834,,,,,,f,,32ZKVD547GGV6UN13FDVPIN2BZZ3B2,AssignmentSubmitted
126,2018-01-27 19:18:37.716424,,,,,,f,,3O7L7BFSHFI830H4Y9M8UWVCXEAIEI,AssignmentAccepted
127,2018-01-27 19:49:10.119622,,,,,,f,,3O7L7BFSHFI830H4Y9M8UWVCXEAIEI,AssignmentSubmitted
128,2018-01-27 19:49:25.868379,,,,,,f,,3WLEIWSYHPAGCPU4Z79MSJL80Y72H9,AssignmentAccepted
129,2018-01-27 20:49:40.426449,,,,,,f,,3WLEIWSYHPAGCPU4Z79MSJL80Y72H9,AssignmentAbandoned
130,2018-01-27 20:50:27.671625,,,,,,f,,3SKEMFQBZ4YI0UX1L9LKF2E3EF7K82,AssignmentAccepted
131,2018-01-27 21:15:24.286605,,,,,,f,,3SKEMFQBZ4YI0UX1L9LKF2E3EF7K82,AssignmentSubmitted
132,2018-01-27 21:15:36.462781,,,,,,f,,3O6CYIULEEU7TRYVDQ5SZ5QNYD9UWP,AssignmentAccepted
133,2018-01-27 21:29:05.801649,,,,,,f,,3O6CYIULEEU7TRYVDQ5SZ5QNYD9UWP,AssignmentSubmitted
134,2018-01-27 21:29:14.075683,,,,,,f,,32UTUBMZ7HPFI3PKNPJ18DFL2J1VB0,AssignmentAccepted
135,2018-01-27 22:29:25.748599,,,,,,f,,32UTUBMZ7HPFI3PKNPJ18DFL2J1VB0,AssignmentAbandoned
136,2018-01-27 22:29:58.053284,,,,,,f,,32UTUBMZ7HPFI3PKNPJ18DFL2J1VB0,AssignmentAccepted
137,2018-01-27 22:40:46.016704,,,,,,f,,32UTUBMZ7HPFI3PKNPJ18DFL2J1VB0,AssignmentSubmitted
138,2018-01-27 22:41:00.8218,,,,,,f,,32SCWG5HIIXW77BT5MTUR54B2UT6P9,AssignmentAccepted
139,2018-01-27 23:34:41.738605,,,,,,f,,32SCWG5HIIXW77BT5MTUR54B2UT6P9,AssignmentReturned
140,2018-01-27 23:35:07.475651,,,,,,f,,3MHW492WW16B1UTHEE9AMTQFEIBMVM,AssignmentAccepted
141,2018-01-28 00:07:48.502648,,,,,,f,,3MHW492WW16B1UTHEE9AMTQFEIBMVM,AssignmentReturned
142,2018-01-28 00:07:53.410141,,,,,,f,,3MHW492WW16B1UTHEE9AMTQFEIBMVM,AssignmentAccepted
143,2018-01-28 00:16:33.840136,,,,,,f,,3MHW492WW16B1UTHEE9AMTQFEIBMVM,AssignmentSubmitted
144,2018-01-28 00:16:47.493267,,,,,,f,,3U8YCDAGXQ9MT8QT3AS2I9KUUNWQ0M,AssignmentAccepted
145,2018-01-28 00:42:16.362669,,,,,,f,,3U8YCDAGXQ9MT8QT3AS2I9KUUNWQ0M,AssignmentSubmitted
146,2018-01-28 00:42:34.598137,,,,,,f,,3JZQSN0I3R3MDNB53W6BR23WU2DFGL,AssignmentAccepted
147,2018-01-28 00:46:58.548732,,,,,,f,,3JZQSN0I3R3MDNB53W6BR23WU2DFGL,AssignmentReturned
148,2018-01-28 00:47:12.723215,,,,,,f,,3JZQSN0I3R3MDNB53W6BR23WU2DFGL,AssignmentAccepted
149,2018-01-28 00:50:30.826511,,,,,,f,,3JZQSN0I3R3MDNB53W6BR23WU2DFGL,AssignmentReturned
150,2018-01-28 00:50:47.078037,,,,,,f,,3JZQSN0I3R3MDNB53W6BR23WU2DFGL,AssignmentAccepted
151,2018-01-28 01:13:44.138374,,,,,,f,,3JZQSN0I3R3MDNB53W6BR23WU2DFGL,AssignmentSubmitted
152,2018-01-28 01:13:54.906542,,,,,,f,,3OB0CAO74II6DANBSSGH1NMDFDHHYK,AssignmentAccepted
153,2018-01-28 01:34:16.793799,,,,,,f,,3OB0CAO74II6DANBSSGH1NMDFDHHYK,AssignmentSubmitted
154,2018-01-28 01:34:35.990899,,,,,,f,,3AMYWKA6YCFEM7ZSQMGF25ZLSP3O6G,AssignmentAccepted
155,2018-01-28 02:34:32.699915,,,,,,f,,3AMYWKA6YCFEM7ZSQMGF25ZLSP3O6G,AssignmentAbandoned
156,2018-01-28 02:34:41.075761,,,,,,f,,3AMYWKA6YCFEM7ZSQMGF25ZLSP3O6G,AssignmentAccepted
157,2018-01-28 03:07:26.287447,,,,,,f,,3AMYWKA6YCFEM7ZSQMGF25ZLSP3O6G,AssignmentReturned
158,2018-01-28 03:07:46.655974,,,,,,f,,3AMYWKA6YCFEM7ZSQMGF25ZLSP3O6G,AssignmentAccepted
159,2018-01-28 03:18:24.800003,,,,,,f,,3AMYWKA6YCFEM7ZSQMGF25ZLSP3O6G,AssignmentSubmitted
