id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,assignment_id,event_type
105,2018-01-29 21:26:43.414834,,,,,,f,,3HMVI3QICKLV9Z2XQ3DW9066ZRQY1E,AssignmentAccepted
106,2018-01-29 21:30:51.153791,,,,,,f,,3HMVI3QICKLV9Z2XQ3DW9066ZRQY1E,AssignmentSubmitted
107,2018-01-29 21:30:59.290662,,,,,,f,,3JNQLM5FT5FIYLDUQSOKKBEFIJ4L2W,AssignmentAccepted
108,2018-01-29 21:36:56.820476,,,,,,f,,3JNQLM5FT5FIYLDUQSOKKBEFIJ4L2W,AssignmentSubmitted
109,2018-01-29 21:37:09.895488,,,,,,f,,3IJXV6UZ1YCXC4M9KF68T3UVD7RIRV,AssignmentAccepted
110,2018-01-29 22:37:24.701619,,,,,,f,,3IJXV6UZ1YCXC4M9KF68T3UVD7RIRV,AssignmentAbandoned
111,2018-01-29 22:38:14.444283,,,,,,f,,3S0TNUHWKUBAMORRTSZXBPJDVA8D8P,AssignmentAccepted
112,2018-01-29 23:38:17.325016,,,,,,f,,3S0TNUHWKUBAMORRTSZXBPJDVA8D8P,AssignmentAbandoned
113,2018-01-29 23:39:14.888641,,,,,,f,,3KKG4CDWKJRX0XR8594I8HKI23D498,AssignmentAccepted
114,2018-01-30 00:36:09.771889,,,,,,f,,3KKG4CDWKJRX0XR8594I8HKI23D498,AssignmentReturned
115,2018-01-30 00:36:11.075475,,,,,,f,,3KKG4CDWKJRX0XR8594I8HKI23D498,AssignmentAccepted
116,2018-01-30 01:13:16.818574,,,,,,f,,3KKG4CDWKJRX0XR8594I8HKI23D498,AssignmentSubmitted
117,2018-01-30 01:13:33.382301,,,,,,f,,3U4J9857OF4D7DOO5RGL2ZZIH6OB7T,AssignmentAccepted
118,2018-01-30 01:51:08.569915,,,,,,f,,3U4J9857OF4D7DOO5RGL2ZZIH6OB7T,AssignmentSubmitted
119,2018-01-30 01:51:28.287994,,,,,,f,,33L7PJKHCHRH3DNOFIZCGT1ZYXY8T7,AssignmentAccepted
120,2018-01-30 02:51:39.56658,,,,,,f,,33L7PJKHCHRH3DNOFIZCGT1ZYXY8T7,AssignmentAbandoned
121,2018-01-30 02:52:30.032994,,,,,,f,,3QY7M81QH8FE0GSIB4TE12I8408K7X,AssignmentAccepted
122,2018-01-30 03:52:41.939137,,,,,,f,,3QY7M81QH8FE0GSIB4TE12I8408K7X,AssignmentAbandoned
123,2018-01-30 03:52:55.137574,,,,,,f,,3QY7M81QH8FE0GSIB4TE12I8408K7X,AssignmentAccepted
124,2018-01-30 04:04:37.674943,,,,,,f,,3QY7M81QH8FE0GSIB4TE12I8408K7X,AssignmentSubmitted
125,2018-01-30 04:04:47.733748,,,,,,f,,3HL8HNGX46U7YDOXPQ01ZLH9RVP9F8,AssignmentAccepted
126,2018-01-30 04:15:06.740895,,,,,,f,,3HL8HNGX46U7YDOXPQ01ZLH9RVP9F8,AssignmentReturned
127,2018-01-30 04:15:37.698777,,,,,,f,,3HL8HNGX46U7YDOXPQ01ZLH9RVP9F8,AssignmentAccepted
128,2018-01-30 05:15:56.833463,,,,,,f,,3HL8HNGX46U7YDOXPQ01ZLH9RVP9F8,AssignmentAbandoned
129,2018-01-30 05:16:55.985615,,,,,,f,,3WJEQKOXA9VUDH4UAXZG6EOZW3R1AH,AssignmentAccepted
130,2018-01-30 05:31:23.719127,,,,,,f,,3WJEQKOXA9VUDH4UAXZG6EOZW3R1AH,AssignmentSubmitted
